Locus,Sec_Struct_Sheet,Percent_C,Local Average Connectivity,Density of Maximum neighborhood Component,Topology Potential,Edge Clustering Coefficient,DegreeCentrality,EigenvectorCentrality,BetweennessCentrality,ClosenessCentrality,Clustering,predict_rfc_over,predict_rfc_under
6183.A0A5K4F9N0,0.2171052631578947,0.0,0.2474520827641738,0.2831530967914916,224.40497850044235,0.2904153711521158,0.0287550744248985,0.0021726098406552,9.774335307287736e-05,0.4802949733589218,0.27489154954017,1,1
6183.A0A5K4F9N1,0.2944369063772049,0.0203527815468114,0.3097603678982572,0.3136408945686901,319.0165148862931,0.3711876100521583,0.0530277401894452,0.0058899949381605,0.0001124996140805,0.4945378252699419,0.3126404451442285,1,1
6183.A0A5K4F9N2,0.2156334231805929,0.0080862533692722,0.3869574702402073,0.5046718576195773,266.53001112189776,0.5305161168856292,0.0393267929634641,0.005256312589088,2.1296499528250047e-05,0.4880141787332981,0.5046718576195773,0,0
6183.A0A5K4F9N4,0.276,0.016,0.359440673398141,0.3321459412780656,175.92025311167464,0.3270619266376047,0.0164918809201623,0.0017205572630073,3.3804078493033634e-06,0.4720715414131867,0.325350251123447,0,0
6183.A0A5K4F9N5,0.3245614035087719,0.0292397660818713,0.1649343464882067,0.1051385271134264,176.3251439869626,0.1190716975574929,0.0176759133964817,0.0008993483015316,2.118673346351188e-05,0.4654740056363192,0.1021347073978652,0,0
6183.A0A5K4F9P0,0.4457831325301206,0.072289156626506,0.205745207133734,0.2001416757273236,311.6060506238896,0.263522157189308,0.0510825439783491,0.0029861485556005,0.0001636488143668,0.4937649793696637,0.2001416757273236,0,0
6183.A0A5K4F9P2,0.3724696356275304,0.0194331983805668,0.3598645584658946,0.3895835940483181,473.2808077837079,0.4683278339242327,0.0944688768606224,0.0122278744649285,0.0001238527148636,0.5062962170444416,0.3895835940483181,1,0
6183.A0A5K4F9P4,0.3450292397660818,0.0194931773879142,0.2408143785797491,0.2431322571509487,494.0854498708598,0.3760521086749697,0.0995433017591339,0.0067769350193088,0.0003741432999207,0.5117259641740494,0.2431322571509487,1,1
6183.A0A5K4F9P7,0.3451143451143451,0.0166320166320166,0.3596899828269917,0.3559271392789435,618.866202801549,0.471306157647692,0.1327807848443843,0.0172058954527896,0.0005006531563266,0.5239268431656953,0.3559271392789435,0,0
6183.A0A5K4F9P8,0.2866449511400651,0.018458197611292,0.2423778529968637,0.277270751847023,141.89412503581806,0.2833608642953414,0.0099797023004059,0.0007708018514709,3.676859524963054e-06,0.4542422929575753,0.277270751847023,0,0
6183.A0A5K4F9P9,0.3993399339933994,0.0214521452145214,0.3167125525865507,0.3087719298245614,130.2414660804853,0.3087719298245614,0.0064276048714479,0.0005786151174389,8.193843610220341e-07,0.4557475206251669,0.3087719298245614,0,0
6183.A0A5K4F9Q0,0.3136094674556213,0.018491124260355,0.1194957572371407,0.5,27.14910775211011,0.1428571428571428,0.0005920162381596,2.2920852403316582e-05,4.699634928897796e-10,0.3509781329277097,0.1428571428571428,0,0
6183.A0A5K4F9Q1,0.3034427542033627,0.0192153722978382,0.3212288908067097,0.3040301904185751,819.0361414717437,0.5459557806017258,0.1864851150202977,0.0220231878576009,0.0003129909856018,0.5417981949092162,0.3040301904185751,0,1
6183.A0A5K4F9Q2,0.3571428571428571,0.0245535714285714,0.2385470327012146,0.2859124452088997,198.4247397605872,0.2939157842564897,0.0227503382949932,0.0015357236203964,2.1601668031227448e-05,0.4722813255587669,0.2859124452088997,0,0
6183.A0A5K4F9Q3,0.3484320557491289,0.0174216027874564,0.188690059761124,0.2845577211394303,129.4457265593481,0.2885887670717868,0.0098105548037889,0.0004889095267865,5.963145531989253e-06,0.4358341591751913,0.2845577211394303,0,0
6183.A0A5K4F9Q8,0.3018065887353879,0.0350690754516471,0.171883465590799,0.1892182130584192,124.46237761418423,0.1920071036569728,0.0082036535859269,0.000481043633461,2.497695291816544e-06,0.4368928788233858,0.1892182130584192,0,0
6183.A0A5K4F9R1,0.2678571428571428,0.0247252747252747,0.4240533287757713,0.4015800835974461,589.548676691709,0.4484783413063957,0.1248308525033829,0.0188142993254492,4.272968029035646e-05,0.5221017217433861,0.4015800835974461,0,0
6183.A0A5K4F9R3,0.3571428571428571,0.0162337662337662,0.2627424371412436,0.5600561843198683,281.3356536189681,0.5785736879836039,0.04414749661705,0.0031124510680861,1.8137139460475424e-05,0.4834930994481226,0.5600561843198683,0,0
6183.A0A5K4F9R9,0.367965367965368,0.0129870129870129,0.2905262895695012,0.2301189002506995,1100.7073485068747,0.6093933365930004,0.2622631935047361,0.0275972827415841,0.0008587433919159,0.5671912887077851,0.2301189002506995,0,1
6183.A0A5K4F9S0,0.3516746411483253,0.0299043062200956,0.3343505718162824,0.2816986798658898,736.4834950090249,0.4397508875560154,0.1644113667117726,0.0190154000182577,0.0002712480117196,0.5337098087817822,0.2816986798658898,0,1
6183.A0A5K4F9S1,0.3618266978922717,0.0269320843091334,0.2375581505012924,0.1714187042409172,241.04522207936947,0.1867569814331779,0.032222598105548,0.0022651934448334,0.000100997020359,0.4879327038505846,0.1714187042409172,0,1
6183.A0A5K4F9S3,0.3932584269662921,0.0224719101123595,0.3346920641944256,0.3217708947864534,425.335804013144,0.3826926728443385,0.0811062246278755,0.0084505441534596,6.301443136226922e-05,0.5060551340442474,0.3217708947864534,1,1
6183.A0A5K4F9S5,0.3468979319546365,0.0400266844563042,0.3268719881816023,0.3068308519773832,832.0793315346493,0.5371649152759563,0.1899526387009472,0.0228539844390986,0.000209204882188,0.5432584995379041,0.3068308519773832,0,1
6183.A0A5K4F9S6,0.3111480865224626,0.0399334442595673,0.1686673308583515,0.1515942028985507,199.7265492110604,0.186711125228937,0.0234269282814614,0.0012615186490962,2.4006080256636288e-05,0.4703053325645153,0.1504996599173337,0,0
6183.A0A5K4F9S7,0.3469387755102041,0.0272108843537414,0.1643692942089209,0.2651321398124467,108.33403069245568,0.2664430193912575,0.0058355886332882,0.0002819961133914,9.309675921879716e-07,0.425816990294899,0.2651321398124467,0,0
6183.A0A5K4F9S8,0.3264150943396226,0.0283018867924528,0.4097097955357848,0.3915627232132011,619.8696290354926,0.4610141983040719,0.1329499323410013,0.0193646162804024,0.000142548947274,0.5248206353111631,0.3915627232132011,0,0
6183.A0A5K4F9S9,0.2826552462526767,0.019271948608137,0.316859625341659,0.3128964059196617,115.96915198947303,0.3128964059196618,0.0037212449255751,0.0003229441850925,4.151628150028912e-08,0.4484570988014484,0.3128964059196617,0,0
6183.A0A5K4F9T0,0.3239135088846071,0.0147719974309569,0.352743670272173,0.4059295884433908,327.8212467607248,0.4348844438995212,0.055734100135318,0.0070780491538828,1.2732766804715832e-05,0.4929529686509027,0.4059295884433908,1,0
6183.A0A5K4F9T2,0.30893883951908,0.0099320439100888,0.321024740156824,0.295631416087863,671.134814908558,0.4526193168271211,0.1468200270635994,0.0170192017024246,0.0003672239130871,0.5283787413132727,0.295631416087863,0,1
6183.A0A5K4F9T4,0.3270833333333334,0.0322916666666666,0.3655170576538492,0.3405744796696042,502.26707295163953,0.3876038332029231,0.1016576454668471,0.0131334389272235,8.48550967956145e-05,0.5130284658601904,0.3405744796696042,1,0
6183.A0A5K4F9T5,0.32,0.016,0.2247561165307437,0.3680475642500959,241.331959123128,0.4087403803493075,0.0334912043301759,0.0024291303433784,2.256534726644781e-05,0.4801371632806044,0.3680475642500959,1,1
6183.A0A5K4F9T8,0.3213939980638916,0.0232333010648596,0.3002283164393037,0.2222222222222222,112.16124036485148,0.2127659574468084,0.0039749661705006,0.0003735299830743,3.32106853419828e-07,0.441096466496478,0.2127659574468085,0,0
6183.A0A5K4F9T9,0.2514285714285714,0.0057142857142857,0.3579543142753534,0.3465014859232947,860.5448692977773,0.5599223263368013,0.197648849797023,0.0263804244296773,9.917865936609604e-05,0.5454128791432378,0.3465014859232947,0,1
6183.A0A5K4F9U0,0.3228346456692913,0.0196850393700787,0.3443078266383018,0.3071467669639872,989.6523263775136,0.600757429964985,0.2324086603518268,0.028846894333515,0.0006047270349914,0.5567377679567652,0.3071467669639872,0,0
6183.A0A5K4F9U3,0.3196881091617933,0.0204678362573099,0.408965029055012,0.377147046816277,639.2721114275522,0.4447900369646622,0.1381089309878214,0.0200247594444652,6.099987087355727e-05,0.5268547321445832,0.377147046816277,0,0
6183.A0A5K4F9U5,0.3305785123966942,0.0082644628099173,0.113032871114191,0.6384922901199315,97.36582800949002,0.638956663715221,0.008711096075778,0.0002668015332119,6.012456413157552e-07,0.3974156802949469,0.6384922901199315,0,0
6183.A0A5K4F9U8,0.2958057395143488,0.0110375275938189,0.3772386209916684,0.3660229822533487,786.3729094211867,0.5239734306835676,0.1776894451962111,0.0247324939084997,0.0001521387910641,0.5390501061260735,0.3660229822533487,0,1
6183.A0A5K4F9U9,0.2851851851851852,0.0407407407407407,0.4214912968766531,0.5527102641406434,233.86078042038096,0.5532291652615559,0.033998646820027,0.0055603248913761,1.227884531721726e-06,0.4641618221057793,0.5527102641406434,0,0
6183.A0A5K4F9V1,0.3203125,0.015625,0.2944306399490335,0.4576137903918383,360.4477609889863,0.4873498559503514,0.064445196211096,0.0050679155102568,4.349532449103403e-05,0.4957752184714231,0.4576137903918383,1,1
6183.A0A5K4F9V2,0.4107142857142857,0.0357142857142857,0.1387802493277927,0.1855775803144224,113.88541813827824,0.1720387688357514,0.006765899864682,0.0002491047435127,4.4384775968734015e-06,0.4287844649191666,0.1718354430379746,0,0
6183.A0A5K4F9V3,0.3736501079913606,0.0259179265658747,0.1033569624378717,0.6666666666666666,19.37254825656755,0.1333333333333333,0.0005074424898511,1.2417859996564176e-05,8.7369703989444e-08,0.3431886933876279,0.1333333333333333,0,0
6183.A0A5K4F9V4,0.3229329173166927,0.0078003120124804,0.2809847890319786,0.2074829931972789,94.797874341233,0.1553884711779448,0.0048207036535859,0.0005185645219197,2.0399349074638282e-07,0.4121264771753563,0.1553884711779448,0,0
6183.A0A5K4F9V5,0.3111686816350029,0.0118019573978123,0.4569570636806968,0.5286320907980684,248.9008830980987,0.542994176120703,0.035774695534506,0.0056702935839475,7.660623238679985e-06,0.4790353897539812,0.5286320907980684,0,0
6183.A0A5K4F9V7,0.3155963302752294,0.0128440366972477,0.4838873950949238,0.674645390070922,77.43155027805966,0.6746453900709222,0.0040595399188092,0.0006039775886711,3.648682169248496e-09,0.393377066140257,0.674645390070922,0,0
6183.A0A5K4F9W0,0.3139136394790953,0.0246744345442083,0.2995902082345619,0.4356230357021728,418.0391212272791,0.4911375790375282,0.0797530446549391,0.0069039324805075,0.0001271375586246,0.5012167574839718,0.4337761987423252,1,1
6183.A0A5K4F9W1,0.3005988023952096,0.022754491017964,0.3379322964233516,0.2851940151117886,455.6088104309136,0.3231161277164776,0.0891407307171854,0.0097557939435553,8.864758909547319e-05,0.5091185285060603,0.2851940151117886,1,1
6183.A0A5K4F9W2,0.3314917127071823,0.0220994475138121,0.2924008754746566,0.5364991858324198,251.76343206790887,0.5409987746859513,0.0367050067658998,0.0027566129979239,5.69523508170906e-06,0.4783297729769295,0.5364991858324198,0,0
6183.A0A5K4F9W4,0.2318840579710145,0.0126811594202898,0.139558380184144,0.1681790683605565,107.49336233366112,0.1570621468926553,0.0050744248985115,0.0001915723501379,1.859858275746575e-06,0.428470152893863,0.1570621468926553,0,0
6183.A0A5K4F9W5,0.2706766917293233,0.012531328320802,0.3142255274985658,0.34983903112065,304.89571875188915,0.3729233396760035,0.0502368064952638,0.0051420558735289,3.514466831143436e-05,0.4868962786987154,0.34983903112065,1,0
6183.A0A5K4F9W6,0.3644067796610169,0.0254237288135593,0.0946890445749039,0.4434782608695652,84.50041224136636,0.2871729638670196,0.0049898511502029,0.0001445566522291,3.382481011860612e-06,0.3981465721529922,0.2869666861484512,0,0
6183.A0A5K4F9W7,0.35,0.01,0.3876830969364193,0.3968851435531646,778.6856255110067,0.5487378690603386,0.175744248985115,0.0252003713190263,0.000175409535359,0.5374145934609552,0.3965031559270306,0,1
6183.A0A5K4F9W8,0.3053830227743271,0.0082815734989648,0.3324888967448571,0.3379704646066921,551.1233710403147,0.455337125551546,0.114851150202977,0.0139105985762008,0.0001218648626276,0.5163367188532378,0.3379704646066921,1,1
6183.A0A5K4F9W9,0.2826086956521739,0.0,0.1711511823953769,0.2317682317682317,121.87031304751832,0.2327117193703733,0.0065967523680649,0.0002964676528882,2.742779452965561e-06,0.4417965931580876,0.2317682317682317,0,0
6183.A0A5K4F9X0,0.3111111111111111,0.0571428571428571,0.2271936630071666,0.5056535504296699,107.11651282526697,0.4769820971867008,0.0058355886332882,0.0003828104689136,1.8560138428208028e-06,0.4241022910051208,0.4769820971867007,0,0
6183.A0A5K4F9X1,0.3588039867109634,0.0265780730897009,0.3454097845444704,0.4883999922602117,211.89899693713272,0.4959689930204791,0.027232746955345,0.0031155907884893,9.224750656478547e-06,0.4679333807611639,0.4883999922602117,0,0
6183.A0A5K4F9X6,0.3894230769230768,0.0288461538461538,0.1100673953277228,0.4285714285714285,25.977143128745844,0.4285714285714285,0.0005920162381596,1.678506232819224e-05,3.4942425200940246e-08,0.3501581396859808,0.4285714285714285,0,0
6183.A0A5K4F9X7,0.3225352112676056,0.0408450704225352,0.4312244934149242,0.4128913704864257,567.1029978758162,0.4516351279016294,0.1189106901217862,0.0182463298483519,3.5494623157781835e-05,0.519433913247852,0.4128913704864257,0,0
6183.A0A5K4F9X8,0.3296296296296296,0.0209876543209876,0.2224395013444145,0.4174050632911392,103.42209650419116,0.4172234568809949,0.006935047361299,0.0005214641577339,3.854998935781204e-06,0.4135113597522605,0.397169527250828,0,0
6183.A0A5K4F9X9,0.3777777777777777,0.0666666666666666,0.2270100496718521,0.302020202020202,104.01463457225304,0.2206095791001451,0.0044824086603518,0.0003134294733087,1.6343226236659811e-06,0.4265160951350344,0.2206095791001451,0,0
6183.A0A5K4F9Y0,0.2656903765690376,0.0177824267782426,0.4129250037829847,0.442990342990343,553.5617086604325,0.509985794264567,0.1154431664411366,0.0168847549906819,5.669803084721741e-05,0.5170446550887288,0.442990342990343,0,0
6183.A0A5K4F9Y2,0.3130630630630631,0.018018018018018,0.2280098350755604,0.2084232509571876,168.24771706379838,0.2162176655100254,0.0143775372124492,0.0009229913561465,5.724412722629972e-06,0.4718048127999095,0.2084232509571876,0,0
6183.A0A5K4F9Y5,0.3111111111111111,0.0098765432098765,0.3800431455445281,0.3602621733435112,326.06176998180104,0.3772019980811872,0.0552266576454668,0.0074574514294835,2.249077778764212e-05,0.4930361288666086,0.3591587669933013,1,0
6183.A0A5K4F9Y6,0.35,0.02,0.3459675733141961,0.4274073908408442,348.56596459596005,0.4486186860745046,0.0619925575101488,0.0072148339895261,3.361615855580842e-05,0.4899161701264,0.4274073908408442,1,0
6183.A0A5K4F9Y7,0.2792877225866916,0.0206185567010309,0.3384937124854015,0.3597765363128491,165.0299104883985,0.3626005595651489,0.0152232746955345,0.0017925175734748,3.714079190672937e-06,0.4612317387972918,0.3597765363128491,0,0
6183.A0A5K4F9Y8,0.2537688442211055,0.0301507537688442,0.1437301393302371,0.225296442687747,85.34342765745644,0.0991596638655462,0.0029600811907983,0.0001226000376587,9.63528781211892e-07,0.4085117116244245,0.0991596638655462,0,0
6183.A0A5K4F9Y9,0.3151750972762646,0.0233463035019455,0.3432456281896229,0.4315152553015384,260.09976661810293,0.4806710842974183,0.0388193504736129,0.004505022952905,2.933986094077604e-05,0.4796249959611125,0.4315152553015384,1,0
6183.A0A5K4F9Z1,0.2662662662662663,0.018018018018018,0.3624887168863659,0.2464203558518379,230.29202757714847,0.2560113956963711,0.0302774018944519,0.0038792378268131,6.52942927426166e-05,0.481026196418391,0.2464203558518379,1,0
6183.A0A5K4F9Z5,0.3524355300859599,0.0200573065902578,0.3119174376162639,0.2982589646027903,210.05213866976808,0.3229440138349231,0.0249492557510148,0.0024680359010916,1.8515317807211017e-05,0.4788980234958075,0.2982589646027903,0,0
6183.A0A5K4F9Z6,0.3731343283582089,0.0,0.326034820509466,0.4593205075726566,226.8055796253008,0.4723664265126156,0.0300236806495263,0.0034539573602617,2.0775011655594977e-05,0.4763417672380473,0.4464550011936023,0,0
6183.A0A5K4FA02,0.2253829321663019,0.0087527352297593,0.2836044819919034,0.4744145924160098,356.1135769489728,0.5165009827418318,0.0632611637347767,0.0047880901040225,4.969356967524346e-05,0.49558606348536,0.4744145924160098,1,1
6183.A0A5K4FA05,0.3682284040995607,0.0146412884333821,0.2835680059468998,0.2654523558633148,235.8182916229025,0.2855899814612275,0.0308694181326116,0.0025479424796293,2.6475954389695145e-05,0.4872006522840657,0.2654523558633148,1,0
6183.A0A5K4FA06,0.2894736842105262,0.0150375939849624,0.4346469720027727,0.5096288304419104,445.3135752614657,0.5356811813799754,0.0865189445196211,0.0135468874473087,3.671507193031713e-05,0.5072628504537082,0.5096288304419104,0,0
6183.A0A5K4FA09,0.3590733590733591,0.0231660231660231,0.3747683510191504,0.4150809196119556,709.7958099881726,0.563696434571406,0.1573917456021651,0.0220620897170685,0.0001444552377247,0.5302721424093332,0.4150809196119556,0,0
6183.A0A5K4FA12,0.3122448979591836,0.0183673469387755,0.2119286238083598,0.2748917748917749,146.1025210306417,0.2815673468579646,0.0113328822733423,0.0007443196003664,1.6946025197415117e-06,0.4531506183253027,0.2707889125799573,0,0
6183.A0A5K4FA14,0.3358369098712446,0.0354077253218884,0.1864328940838351,0.2952380952380952,85.91169468838929,0.0700757575757575,0.0027909336941813,0.0001656024154317,3.295062795028618e-07,0.4100448843057228,0.0700757575757575,0,0
6183.A0A5K4FA15,0.3234782608695652,0.0208695652173913,0.3768595910693416,0.3835311618633651,630.3932856618782,0.474330840819527,0.1359945872801082,0.0185107720163332,0.0001851581804813,0.5240207831617804,0.3835311618633651,1,0
6183.A0A5K4FA16,0.3218390804597701,0.0229885057471264,0.224479039354681,0.3361440851412198,224.11642670312617,0.3529329701338736,0.0297699594046008,0.0018592997528108,3.3162139351437973e-05,0.4733522149069181,0.3323458948458948,0,0
6183.A0A5K4FA18,0.3043478260869565,0.0223602484472049,0.2901491077976045,0.3267990074441687,158.52322645734,0.3276623949072816,0.0131935047361299,0.0010406158202869,3.756793225225192e-06,0.4624724919517429,0.3267990074441687,0,0
6183.A0A5K4FA19,0.2305630026809651,0.0147453083109919,0.3419576466375865,0.3485659844070057,682.95325919051,0.4895224191322097,0.1501184032476319,0.0186586914982235,0.0002115925845143,0.5284265086812889,0.3485659844070057,0,1
6183.A0A5K4FA20,0.4502118644067795,0.0084745762711864,0.3748245434385742,0.3681399797063722,823.9494944463246,0.5482881188700445,0.1877537212449256,0.0259074557613085,0.000242647179733,0.5426280937410024,0.3678083220669971,0,0
